Sheet,Key_Type,Key,Reason,Source_URL,Verified_Date
Peer Bands,name,Radio RAM / Muzyczny Wrocław,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,https://www.radioram.pl/,2026-09-23
Peer Bands,name,Radio UWM FM — Zakład Patologii Dźwięku,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,https://uwmfm.pl/,2026-09-23
Peer Bands,name,Radio Wrocław,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,https://www.radiowroclaw.pl/,2026-09-23
Peer Bands,name,Ragnaroek Festival,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,https://ragnaroek-festival.com/impressum/,2026-09-23
Peer Bands,name,Raptor Festival - die Matrix,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,https://raptor-festival.de/,2026-09-23
Peer Bands,name,RoCK Festiwal — Ogólnopolski Konkurs Muzyki Rockowej,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,https://rck.kolobrzeg.eu/,2026-09-23
Peer Bands,name,Rock Alliance,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,https://rock-alliance.eu/,2026-09-23
Peer Bands,name,Rock Area,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,https://www.rockarea.pl/,2026-09-23
Peer Bands,name,Rock The Square,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,https://www.facebook.com/rockthesquarecsk,2026-09-23
Peer Bands,name,Rock am Palast,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,https://www.facebook.com/rockampalast/,2026-09-23
Peer Bands,name,Rock may Festival,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,https://cekis.pl/projekty/rock-may-festival/,2026-09-23
Peer Bands,name,Rock pod Żyrafą,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,https://kultura.tychy.pl/,2026-09-23
Peer Bands,name,Rocken Hilft Festival,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,https://www.rockenhilft-festival.de/kontakt?lang=en,2026-09-23
Peer Bands,name,Rockfestivwal Skała,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,https://rockfestival.cksir-skala.pl/,2026-09-23
Peer Bands,name,Rockokop,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,https://rockokop.pl/,2026-09-23
Peer Bands,name,Rockowa Noc,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,https://rockowanoc.pl/konkursowy-przeglad-zespolow/,2026-09-23
Peer Bands,name,Rockowania,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,https://mdkmlawa.com/aktualnosci/2025/10/rokowania-2025-lista-zakwalifikowanych-zespolow/,2026-09-23
Peer Bands,name,Roksana Rymarczyk,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,https://www.youtube.com/@roksanarymarczyk,2026-09-23
Peer Bands,name,Rozłupnia Fest,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,https://www.facebook.com/profile.php?id=61572651145159,2026-09-23
Peer Bands,name,SIC,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,https://www.facebook.com/profile.php?id=61572261596453,2026-09-23
Peer Bands,name,SLOT Art,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,https://slot.art.pl/pl/,2026-09-23
Peer Bands,name,SPI NIE ŚPI / Ośrodek Kultury Andaluzja,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,https://okandaluzja.pl/,2026-09-23
Peer Bands,name,Samhain,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,https://samhainfestival.com/,2026-09-23
Peer Bands,name,Season of Mist — Prog Metal & Beyond,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,https://open.spotify.com/playlist/3vWUQYACcyd8N9xy5E0BXf,2026-09-23
Peer Bands,name,Serce Ziemi,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,http://www.youtube.com/@serceziemi,2026-09-23
Peer Bands,name,Sick Saints,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,https://www.facebook.com/sicksaints.music,2026-09-23
Peer Bands,name,Skoncertowana.pl,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,https://www.skoncertowana.pl/,2026-09-23
Peer Bands,name,Skowronkowy Jarzmin,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,https://www.facebook.com/skowronkowyjarzmin/?locale=pl_PL,2026-09-23
Peer Bands,name,Skowyt Fest,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,https://www.facebook.com/skowyt.fest,2026-09-23
Peer Bands,name,Sobel,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,https://www.facebook.com/simonsobelofficial/,2026-09-23
Peer Bands,name,Sonic Whip,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,https://www.doornroosje.nl/festival/sonic-whip/,2026-09-23
Peer Bands,name,South Of Heaven Festival,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,https://www.facebook.com/southofheavenfestival,2026-09-23
Peer Bands,name,Species,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,https://www.metal-archives.com/,2026-09-23
Peer Bands,name,Stainless Steel,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,https://www.metal-archives.com/,2026-09-23
Peer Bands,name,Stoomfest,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,https://www.stoomfest.com/,2026-09-23
Peer Bands,name,Summer Breeze Openair,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,https://www.summer-breeze.de/en/,2026-09-23
Peer Bands,name,Sun Dies Festival,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,https://www.facebook.com/profile.php?id=61566964404901,2026-09-23
Peer Bands,name,Synaptic Fest,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,https://www.facebook.com/synapticfest,2026-09-23
Peer Bands,name,Szarpidrut / Barliniak o Muzyce — routing,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,https://www.szarpidrut.pl/,2026-09-23
Peer Bands,name,Szymon Wiraszka,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,https://www.youtube.com/channel/UCtkGWnkFnMzAGYzXYlGFBtA,2026-09-23
Peer Bands,name,Słowiańska Noc Folk-Metalowa,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,https://www.facebook.com/slowianska.noc.folkmetalowa,2026-09-23
Peer Bands,name,T33ros,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,https://www.youtube.com/@t33ros25,2026-09-23
Peer Bands,name,Tarantula,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,https://www.facebook.com/profile.php?id=61577296134311,2026-09-23
Peer Bands,name,TataMati,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,https://www.facebook.com/Matitotata,2026-09-23
Peer Bands,name,Telewizja Gorzów,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,https://www.telewizjagorzow.pl/,2026-09-23
Peer Bands,name,Tennkey,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,https://www.facebook.com/tennkey10k,2026-09-23
Peer Bands,name,Teraz Rock / TerazMuzyka,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,https://www.terazmuzyka.pl/,2026-09-23
Peer Bands,name,The MetalList,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,https://themetallist.com/,2026-09-23
Peer Bands,name,The Moshville Times / Moshville Radio,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,https://moshville.co.uk/,2026-09-23
Peer Bands,name,The Sixpounder,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,https://app.chartmetric.com/,2026-09-23
Peer Bands,name,The Splithead,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,https://www.facebook.com/profile.php?id=61584635793463,2026-09-23
Peer Bands,name,Thronehammer,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,https://www.tourforger.com/concerts/doom-stoner-sludge/germany/2026,2026-09-23
Peer Bands,name,Thunder Fest,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,https://thunder-fest.pl/,2026-09-23
Peer Bands,name,Tombstoned Festival,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,https://obliveon.de/event-termin/tombstoned-fest-bands-tickets/,2026-09-23
Peer Bands,name,Trójka — Ciężko na Sercu,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,https://trojka.polskieradio.pl/,2026-09-23
Peer Bands,name,Trójka — Muzyczna Poczta UKF,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,https://trojka.polskieradio.pl/,2026-09-23
Peer Bands,name,Unsun,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,https://www.metal-archives.com/,2026-09-23
Peer Bands,name,Velar,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,https://www.instagram.com/velartheband,2026-09-23
Peer Bands,name,Verde,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,https://www.facebook.com/mlodyverde/,2026-09-23
Peer Bands,name,VooDoo Club,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,https://www.voodooclub.pl/,2026-09-23
Peer Bands,name,Wacken Metal Battle,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,https://www.metal-battle.com/,2026-09-23
Peer Bands,name,Wacken Metal Battle Poland,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,https://www.metal-battle.com/poland/,2026-09-23
Peer Bands,name,Warakomski,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,https://www.facebook.com/warakomski.oficjalnie,2026-09-23
Peer Bands,name,Winiary Bookings,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,https://winiarybookings.pl/,2026-09-23
Peer Bands,name,Wisielec,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,https://www.facebook.com/Wisielec.band/,2026-09-23
Peer Bands,name,Wrath of God Mini Fest,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,https://www.facebook.com/wrathofgodsminifest,2026-09-23
Peer Bands,name,Wrocław GO / Wydarzenia we Wrocławiu,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,https://www.wroclaw.pl/go/,2026-09-23
Peer Bands,name,Wroff,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,https://wrofflaw.pl/,2026-09-23
Peer Bands,name,WzRocK TV,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,https://www.wzrock.pl/,2026-09-23
Peer Bands,name,X-Stacja,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,https://x-stacja.pl/,2026-09-23
Peer Bands,name,ZEW się budzi Festiwal,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,https://www.facebook.com/zewsiebudzi,2026-09-23
Peer Bands,name,ZEW się budzikonkurs,Full row-by-row audit: not sufficiently verified as a currently active PL/DE/CZ/SK band or another entity type.,https://konkurs.zewsiebudzi.pl/,2026-09-23
