Name,Kind,City,Email,Destination_URL,Source_URL,Active,Verified,Accepts_Outreach,Do_Not_Contact,Relationship_Score,Relevance_Pct,Confidence_Pct
Mariusz Lemański - YouTube,youtube_channel,Bydgoszcz,,https://www.youtube.com/channel/UCfd6qUfWw_pAsykeC-Zs5tA,https://www.youtube.com/channel/UCfd6qUfWw_pAsykeC-Zs5tA,t,t,t,f,65,85,85
Pendragon Love over Fear tour Poland Bydgoszcz... - YouTube,youtube_channel,Bydgoszcz,,https://www.youtube.com/watch?v=h_QURwJB4cc,https://www.youtube.com/watch?v=h_QURwJB4cc,t,t,t,f,65,85,85
Audrey Chen - concert from MÓZG - YouTube,youtube_channel,Bydgoszcz,,https://www.youtube.com/watch?v=UvuZi9vpfxo,https://www.youtube.com/watch?v=UvuZi9vpfxo,t,t,t,f,65,85,85
"Rafał Konikowski (NOL) - Furia (Demo, Instrumental) (2025 Remaster)...",youtube_channel,Bydgoszcz,,https://www.youtube.com/watch?v=L78xUWJe0Ck,https://www.youtube.com/watch?v=L78xUWJe0Ck,t,t,t,f,65,85,85
Vivaldi – Storm (Summer) | Epic Bandura & Accordion - YouTube,youtube_channel,Bydgoszcz,,https://www.youtube.com/shorts/4WOuIXcleT4,https://www.youtube.com/shorts/4WOuIXcleT4,t,t,t,f,65,85,85
Szymon Urbanowicz - YouTube,youtube_channel,Bydgoszcz,,https://www.youtube.com/@szymurbanowicz,https://www.youtube.com/@szymurbanowicz,t,t,t,f,65,85,85
"Paolo Angeli, Takumi Fukushima - Bydgoszcz, Poland... - YouTube",youtube_channel,Bydgoszcz,,https://www.youtube.com/watch?v=xRKunSU6mRQ,https://www.youtube.com/watch?v=xRKunSU6mRQ,t,t,t,f,65,85,85
czystek bydgoszcz | Facebook,facebook_page,Bydgoszcz,,https://www.facebook.com/czystekbydgoszcz/,https://www.facebook.com/czystekbydgoszcz/,t,t,t,f,65,85,85
Link to facebook.com,facebook_community,Bydgoszcz,,https://www.facebook.com/groups/255706751305488/,https://www.facebook.com/groups/255706751305488/,t,t,t,f,65,85,85
Why Foreigners DON’T GO Here in POLAND | 12 HOURS... - YouTube,youtube_channel,Bydgoszcz,,https://www.youtube.com/watch?v=ZF7lIRTyupg,https://www.youtube.com/watch?v=ZF7lIRTyupg,t,t,t,f,65,85,85
Link to instagram.com,instagram_creator,Bydgoszcz,,https://www.instagram.com/_ph_lara/,https://www.instagram.com/_ph_lara/,t,t,t,f,65,85,85
RDM Renata Zielińska Bydgoszcz | Bydgoszcz | Facebook,local_music_resource,Bydgoszcz,,https://www.facebook.com/BieliznaBydgoszcz/,https://www.facebook.com/BieliznaBydgoszcz/,t,t,t,f,65,85,85
"Good Vibes Off the Tourist Track in Bydgoszcz, Poland - YouTube",youtube_channel,Bydgoszcz,,https://www.youtube.com/watch?v=Wp31ARXeTZ8,https://www.youtube.com/watch?v=Wp31ARXeTZ8,t,t,t,f,65,85,85
17.01.2026 „MOVE THE F**K OUT”... - YouTube,youtube_channel,Bydgoszcz,,https://www.youtube.com/watch?v=EK5n1kSnmQQ,https://www.youtube.com/watch?v=EK5n1kSnmQQ,t,t,t,f,65,95,95
bydgoszcz.pl | Bydgoszcz | Facebook,local_music_resource,Bydgoszcz,,https://www.facebook.com/bydgoszczpl,https://www.facebook.com/bydgoszczpl,t,t,t,f,65,85,85
