Name,Country,City,Genre,Email,Social,Website,Links,Source_URL,Activity,Research_Date,Status,Confidence,Contact_Type,Contact_Source,Outreach_Readiness,Notes
Anchony,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Ancient Ceremony,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Ancient Gods,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Ancst,Germany,,"black metal, crust",,,,,https://www.metalunderground.com/bands/country/Germany/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Andi Deris & The Bad Bankers,Germany,Karlsruhe,,,,,,https://www.metalunderground.com/bands/country/Germany/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Andsolis,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Angaschmaeng,Germany,Munich,,,,,,https://www.metalunderground.com/bands/country/Germany/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Angrrsth,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Anima,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Anima Damnata,,Wrocław,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Anime Torment,Czechia,,"death, metalcore",,,,,https://www.tourforger.com/concerts/metal/czech-republic/2026,2026 activity verified,2026-09-22,,High,,,Contact page/source needed,2026 festival/tour listing
Animo Aeger,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Ann My Guard,Czechia,,"gothic metal, modern",,,,,https://www.metalunderground.com/bands/country/Czech-Republic/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Annisokay,Germany,,metalcore,,,,,https://www.metalunderground.com/bands/country/Germany/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Another Hero's Fall,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Anti Tank Nun,,Goleniów,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Antichrist,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Antigama,,Warsaw,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Antilles,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Antoniów Rock Fest 2026,,,,,https://www.facebook.com/antoniowrockfest/,,,https://www.facebook.com/antoniowrockfest/,,2026-09-22,,,,,,
Antyradio / Turbo Top,,Warszawa,,redakcja@antyradio.pl,,https://www.antyradio.pl/,,https://www.antyradio.pl/,,2026-09-22,,,,,,Dedupe Gmail: wielokrotne zgłoszenia Turbo Top w końcówce VIII 2026.
Anyone's Daughter,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Aparath,Czechia,,"death metal, thrash",,,,,https://www.tourforger.com/concerts/metal/czech-republic/2026,2026 activity verified,2026-09-22,,High,,,Contact page/source needed,2026 festival/tour listing
Apostate,Czechia,,,,,,,https://www.metalunderground.com/bands/country/Czech-Republic/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Arch of Hell,Czechia,,deathcore,,,,,https://www.metalunderground.com/bands/country/Czech-Republic/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Arkona,,,folk metal,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Armagedon,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Ars Magna Umbrae,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Arthur Samuel,,,,,https://www.facebook.com/ArthurSamuelOfficial/,,,https://www.facebook.com/ArthurSamuelOfficial/,,2026-09-22,,,,,,
Artyści Nieznani,,,,,https://www.facebook.com/ArtysciNieznani,,,https://www.facebook.com/ArtysciNieznani,,2026-09-22,,,,,,
Ascendancy,Czechia,,power metal,,,,,https://www.metalunderground.com/bands/country/Czech-Republic/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Asenblut,Germany,Göttingen,viking metal,,,,,https://www.tourforger.com/concerts/heavy-metal/germany/2026,2026 activity verified,2026-09-22,,High,Official site lists contact & booking,https://www.asenblut.com/en/,Contact page/source needed,"Official site lists contact/booking; address is redacted in the accessible crawl, so verify on site."
Asgaard,,Lewin Brzeski,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Ass To Mouth,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Atonement,,,,,https://www.facebook.com/atonementbandpoland,,,https://www.facebook.com/atonementbandpoland,,2026-09-22,,,,,,
Atrophia Red Sun,,Cracow,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Avenger,Czechia,,"death metal, thrash",,,,,https://www.metalunderground.com/bands/country/Czech-Republic/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Azarath,,Tczew,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Azel's Mountain,,,,,https://www.facebook.com/Azels-Mountain-252026401640603/,,,https://www.facebook.com/Azels-Mountain-252026401640603/,,2026-09-22,,,,,,
Backbone,,Warsaw,"doom, post-metal",,,,,https://www.metal-archives.com/,,2026-09-22,,,,,,Current record/addition verified in 2026.
Balgeroth,Germany,,death metal,,,,,https://www.tourforger.com/concerts/heavy-metal/germany/2026,2026 activity verified,2026-09-22,,High,,,Contact page/source needed,2026 club listings
Bangarang Festival,,,,,https://www.bangarangfestival.com/,,,https://www.bangarangfestival.com/,,2026-09-22,,,,,,
Banisher,Poland,,death metal,sonicmadnessproductions@gmail.com,,,,https://www.metalunderground.com/bands/country/Poland/,Metal Underground (Poland),2026-09-22,,High,Booking,https://banisher.pl/,,Current public contact verified.
Batushka,,,black metal,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Beehover,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/2/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Begging For Incest,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/2/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Beheading Machine,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Behemoth,,Gdańsk,"black, death metal",,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Beissert,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/2/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Belhaven,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Believe,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Belzebong,,Kielce,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Berzano,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/2/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Besna,Slovakia,Bratislava,"post-black, post-metal",,,,,https://www.pohodafestival.sk/en/news/besna-to-bring-intense-post-black-metal-with-folkloric-roots-to-pohoda-2026,2026 activity verified,2026-09-22,,High,,,Contact page/source needed,2026 Pohoda feature + performance
Bestiality,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Bestiar,,Gostyń,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Bethlehem,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/2/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Betrayal,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/2/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Betrayed,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/2/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Beyond,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/2/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Beyond The Black,Germany,Mannheim,symphonic metal,,,,,https://www.metalunderground.com/bands/country/Germany/page/2/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Beyond The Bridge,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/2/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Beyond The Void,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/2/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Biesy,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Bitterness,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/2/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Blach Messiah,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/2/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Black Abyss,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/2/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Black Altar,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Black Autumn,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/2/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Black River,,,"hard rock, stoner",,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Black Waves Festival,,,,,https://blackwavesfest.pl/,,,https://blackwavesfest.pl/,,2026-09-22,,,,,,
Blackosh,Czechia,,"black, thrash metal",,,,,https://www.metalunderground.com/bands/country/Czech-Republic/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Blackshard,Czechia,,,,,,,https://www.metalunderground.com/bands/country/Czech-Republic/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Blaze Of Perdition,,,black metal,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Blind Guardian,Germany,Krefeld,power metal,,,,,https://www.metalunderground.com/bands/details.cfm?bandid=228&tab=features,2026 activity verified,2026-09-22,,High,,,Contact page/source needed,Active directory/background source
Blindead 23,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Blood God,Germany,,death metal,,,,,https://www.tourforger.com/concerts/heavy-metal/germany/2026,2026 activity verified,2026-09-22,,High,,,Contact page/source needed,2026 club listings
Blood n Bone Festival,,,,,https://www.facebook.com/bloodandbone.festival,,,https://www.facebook.com/bloodandbone.festival,,2026-09-22,,,,,,
Bloodstock metal 2 the masses,,,,,https://www.facebook.com/bloodstockmetal2themassespoland,,,https://www.facebook.com/bloodstockmetal2themassespoland,,2026-09-22,,,,,,
Bloodthirst,,Poznań,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Blue Mental,Slovakia,Bratislava,sludge metal,,,,,https://www.pohodafestival.sk/en/news/blue-mental-will-bring-their-atmospheric-sludge-sound-to-pohoda,2026 activity verified,2026-09-22,,High,,,Contact page/source needed,2026 Pohoda performance
Blue Moon Festival,,,,,https://www.facebook.com/bluemoonfest,,,https://www.facebook.com/bluemoonfest,,2026-09-22,,,,,,
Bluefaces,,,,,https://www.facebook.com/bluefacesband/,,,https://www.facebook.com/bluefacesband/,,2026-09-22,,,,,,
Boguslaw Balcerak's Crylord,,Warsaw,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Bohemyst,Czechia,,black metal,,,,,https://www.metalunderground.com/bands/country/Czech-Republic/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Bordel,Czechia,,,,,,,https://www.metalunderground.com/bands/country/Czech-Republic/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Brain Scorcher,,Toruń,"death metal, thrash",,,,,https://www.metal-archives.com/,,2026-09-22,,,,,,Current record/addition verified in 2026.
Brat Zielony MC,,,,,https://www.facebook.com/BratZielonyMC/,,,https://www.facebook.com/BratZielonyMC/,,2026-09-22,,,,,,
Breathe,,,,,https://www.facebook.com/profile.php?id=61576488292362,,,https://www.facebook.com/profile.php?id=61576488292362,,2026-09-22,,,,,,
Brutally Deceased,Czechia,,death metal,,,,,https://www.metalunderground.com/bands/country/Czech-Republic/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Burn The World,,Online,,,,https://burntheworld.com/,,https://burntheworld.com/,,2026-09-22,,,,,,"Fresh QA 2026-09-10: formularz przyjmuje band name, music URL i MP3; strona jawnie szuka zespołów z ciężkiej sceny. Gmail dedupe: brak historii dla Burn The World / burntheworld.com."
But,Czechia,,,,,,,https://www.metalunderground.com/bands/country/Czech-Republic/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
CETI,,Poznań,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Cad,Slovakia,,"hardcore metal, thrash",,,,,https://www.metalunderground.com/bands/country/Slovakia/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Calm Hatchery,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Can't Wait Forever,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Carnal Disfigurement,Czechia,,,,,,,https://www.metalunderground.com/bands/country/Czech-Republic/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Catbreath,Germany,,heavy metal,,,,,https://www.tourforger.com/concerts/heavy-metal/germany/2026,2026 activity verified,2026-09-22,,High,,,Contact page/source needed,2026 tour listings
Cemetery Of Scream,,Cracow,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Centurion,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Chain Reaction,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Chainsaw,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Chmura,Czechia,,"death metal, thrash",,,,,https://www.tourforger.com/concerts/metal/czech-republic/2026,2026 activity verified,2026-09-22,,High,,,Contact page/source needed,2026 festival/tour listing
Christ Agony,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Cien,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Cieszanów Rock Festiwal,,,,,https://www.facebook.com/rockfestiwal,,,https://www.facebook.com/rockfestiwal,,2026-09-22,,,,,,
Clawed Forehead,Czechia,Brno,,,,,,https://www.metalunderground.com/bands/country/Czech-Republic/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Cloverfield,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Colp,Czechia,,,,,,,https://www.metalunderground.com/bands/country/Czech-Republic/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Colt,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Conscious Dysphoria,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Corruption,,Warsaw,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Corvus Corax,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Cosmic Despair,,,,,,,,https://www.metalunderground.com/bands/country/Poland/,,2026-09-22,,,,,,Directory snapshot; refresh with social/contact research.
Countercast,Germany,,,,,,,https://www.metalunderground.com/bands/country/Germany/page/3/,Active — Metal Underground snapshot,2026-09-22,Active,Medium,,,Contact page/source needed,
Craft `Music City Opole,,,,,https://craftmusiccity.pl/,,,https://craftmusiccity.pl/,,2026-09-22,,,,,,
